,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
4961,,mnist,0.012,N33,MNIST_P81_N33,unsat,58.2731,561.0,verinet,MNIST_P81_N33 N33 0.012,True,1,1
21486,,mnist,0.004,N19,MNIST_P20_N19,unsat,58.0966,3886.0,verinet,MNIST_P20_N19 N19 0.004,True,1,1
21481,,mnist,0.004,N4,MNIST_P89_N4,unsat,55.7801,3881.0,verinet,MNIST_P89_N4 N4 0.004,True,1,1
21462,,mnist,0.004,N21,MNIST_P23_N21,unsat,55.6879,3862.0,verinet,MNIST_P23_N21 N21 0.004,True,1,1
21443,,mnist,0.004,N21,MNIST_P4_N21,unsat,56.5027,3843.0,verinet,MNIST_P4_N21 N21 0.004,True,1,1
21423,,mnist,0.004,N4,MNIST_P61_N4,unsat,50.64,3823.0,verinet,MNIST_P61_N4 N4 0.004,True,1,1
21420,,mnist,0.004,N22,MNIST_P36_N22,unsat,59.7365,3820.0,verinet,MNIST_P36_N22 N22 0.004,True,1,1
21384,,mnist,0.004,N19,MNIST_P12_N19,unsat,58.2753,3784.0,verinet,MNIST_P12_N19 N19 0.004,True,1,1
21376,,mnist,0.004,N21,MNIST_P52_N21,unsat,57.7563,3776.0,verinet,MNIST_P52_N21 N21 0.004,True,1,1
21375,,mnist,0.004,N33,MNIST_P37_N33,unsat,62.2619,3775.0,verinet,MNIST_P37_N33 N33 0.004,True,1,1
21366,,mnist,0.004,N4,MNIST_P39_N4,unsat,56.3271,3766.0,verinet,MNIST_P39_N4 N4 0.004,True,1,1
21364,,mnist,0.004,N22,MNIST_P31_N22,unsat,63.5911,3764.0,verinet,MNIST_P31_N22 N22 0.004,True,1,1
21564,,mnist,0.004,N33,MNIST_P45_N33,unsat,64.6974,3964.0,verinet,MNIST_P45_N33 N33 0.004,True,1,1
21618,,mnist,0.004,N33,MNIST_P31_N33,unsat,64.592,4018.0,verinet,MNIST_P31_N33 N33 0.004,True,1,1
21619,,mnist,0.004,N33,MNIST_P79_N33,unsat,63.0652,4019.0,verinet,MNIST_P79_N33 N33 0.004,True,1,1
21622,,mnist,0.004,N21,MNIST_P79_N21,unsat,54.9388,4022.0,verinet,MNIST_P79_N21 N21 0.004,True,1,1
21753,,mnist,0.004,N12,MNIST_P44_N12,unsat,71.2512,4153.0,verinet,MNIST_P44_N12 N12 0.004,True,1,1
21750,,mnist,0.004,N21,MNIST_P88_N21,unsat,60.8145,4150.0,verinet,MNIST_P88_N21 N21 0.004,True,1,1
21742,,mnist,0.004,N21,MNIST_P22_N21,unsat,61.595,4142.0,verinet,MNIST_P22_N21 N21 0.004,True,1,1
21735,,mnist,0.004,N12,MNIST_P20_N12,unsat,68.3204,4135.0,verinet,MNIST_P20_N12 N12 0.004,True,1,1
21726,,mnist,0.004,N4,MNIST_P12_N4,unsat,59.0319,4126.0,verinet,MNIST_P12_N4 N4 0.004,True,1,1
21720,,mnist,0.004,N19,MNIST_P8_N19,unsat,60.9854,4120.0,verinet,MNIST_P8_N19 N19 0.004,True,1,1
21712,,mnist,0.004,N12,MNIST_P79_N12,unsat,66.2138,4112.0,verinet,MNIST_P79_N12 N12 0.004,True,1,1
21705,,mnist,0.004,N21,MNIST_P10_N21,unsat,59.5554,4105.0,verinet,MNIST_P10_N21 N21 0.004,True,1,1
21698,,mnist,0.004,N12,MNIST_P27_N12,unsat,65.2475,4098.0,verinet,MNIST_P27_N12 N12 0.004,True,1,1
21691,,mnist,0.004,N33,MNIST_P24_N33,sat,15.0462,4091.0,verinet,MNIST_P24_N33 N33 0.004,True,1,1
21685,,mnist,0.004,N22,MNIST_P69_N22,sat,6.9998,4085.0,verinet,MNIST_P69_N22 N22 0.004,True,1,1
21678,,mnist,0.004,N33,MNIST_P85_N33,unsat,60.7016,4078.0,verinet,MNIST_P85_N33 N33 0.004,True,1,1
21677,,mnist,0.004,N4,MNIST_P16_N4,unsat,55.6156,4077.0,verinet,MNIST_P16_N4 N4 0.004,True,1,1
21675,,mnist,0.004,N21,MNIST_P46_N21,unsat,55.2543,4075.0,verinet,MNIST_P46_N21 N21 0.004,True,1,1
21674,,mnist,0.004,N12,MNIST_P38_N12,unsat,63.0561,4074.0,verinet,MNIST_P38_N12 N12 0.004,True,1,1
21673,,mnist,0.004,N33,MNIST_P32_N33,unsat,62.4385,4073.0,verinet,MNIST_P32_N33 N33 0.004,True,1,1
21664,,mnist,0.004,N19,MNIST_P99_N19,unsat,54.0992,4064.0,verinet,MNIST_P99_N19 N19 0.004,True,1,1
21652,,mnist,0.004,N21,MNIST_P61_N21,unsat,54.1803,4052.0,verinet,MNIST_P61_N21 N21 0.004,True,1,1
21650,,mnist,0.004,N33,MNIST_P4_N33,unsat,61.9842,4050.0,verinet,MNIST_P4_N33 N33 0.004,True,1,1
21649,,mnist,0.004,N4,MNIST_P96_N4,unsat,53.9141,4049.0,verinet,MNIST_P96_N4 N4 0.004,True,1,1
21646,,mnist,0.004,N22,MNIST_P65_N22,unsat,62.3145,4046.0,verinet,MNIST_P65_N22 N22 0.004,True,1,1
21641,,mnist,0.004,N12,MNIST_P87_N12,unsat,63.3459,4041.0,verinet,MNIST_P87_N12 N12 0.004,True,1,1
21639,,mnist,0.004,N22,MNIST_P37_N22,unsat,61.5957,4039.0,verinet,MNIST_P37_N22 N22 0.004,True,1,1
21361,,mnist,0.004,N4,MNIST_P77_N4,unsat,54.0522,3761.0,verinet,MNIST_P77_N4 N4 0.004,True,1,1
21359,,mnist,0.004,N4,MNIST_P19_N4,unsat,52.788,3759.0,verinet,MNIST_P19_N4 N4 0.004,True,1,1
21351,,mnist,0.004,N21,MNIST_P95_N21,unsat,58.6661,3751.0,verinet,MNIST_P95_N21 N21 0.004,True,1,1
21139,,mnist,0.004,N12,MNIST_P12_N12,unsat,68.0502,3539.0,verinet,MNIST_P12_N12 N12 0.004,True,1,1
21127,,mnist,0.004,N22,MNIST_P53_N22,unsat,70.0066,3527.0,verinet,MNIST_P53_N22 N22 0.004,True,1,1
21118,,mnist,0.004,N33,MNIST_P95_N33,unsat,72.3407,3518.0,verinet,MNIST_P95_N33 N33 0.004,True,1,1
21116,,mnist,0.004,N33,MNIST_P59_N33,unsat,70.4318,3516.0,verinet,MNIST_P59_N33 N33 0.004,True,1,1
21105,,mnist,0.004,N4,MNIST_P88_N4,unsat,63.1412,3505.0,verinet,MNIST_P88_N4 N4 0.004,True,1,1
21102,,mnist,0.004,N22,MNIST_P78_N22,unsat,71.4399,3502.0,verinet,MNIST_P78_N22 N22 0.004,True,1,1
21101,,mnist,0.004,N19,MNIST_P71_N19,unsat,64.5623,3501.0,verinet,MNIST_P71_N19 N19 0.004,True,1,1
21098,,mnist,0.004,N33,MNIST_P92_N33,unsat,70.5792,3498.0,verinet,MNIST_P92_N33 N33 0.004,True,1,1
21097,,mnist,0.004,N22,MNIST_P73_N22,unsat,70.5783,3497.0,verinet,MNIST_P73_N22 N22 0.004,True,1,1
21096,,mnist,0.004,N19,MNIST_P69_N19,unsat,62.5271,3496.0,verinet,MNIST_P69_N19 N19 0.004,True,1,1
21083,,mnist,0.004,N22,MNIST_P32_N22,unsat,71.1111,3483.0,verinet,MNIST_P32_N22 N22 0.004,True,1,1
21066,,mnist,0.004,N12,MNIST_P73_N12,unsat,71.0594,3466.0,verinet,MNIST_P73_N12 N12 0.004,True,1,1
21063,,mnist,0.004,N4,MNIST_P35_N4,unsat,59.6442,3463.0,verinet,MNIST_P35_N4 N4 0.004,True,1,1
21053,,mnist,0.004,N33,MNIST_P76_N33,unsat,71.7313,3453.0,verinet,MNIST_P76_N33 N33 0.004,True,1,1
21051,,mnist,0.004,N12,MNIST_P14_N12,unsat,72.1845,3451.0,verinet,MNIST_P14_N12 N12 0.004,True,1,1
21036,,mnist,0.004,N4,MNIST_P64_N4,unsat,67.3886,3436.0,verinet,MNIST_P64_N4 N4 0.004,True,1,1
21031,,mnist,0.004,N33,MNIST_P2_N33,unsat,72.735,3431.0,verinet,MNIST_P2_N33 N33 0.004,True,1,1
21029,,mnist,0.004,N22,MNIST_P93_N22,unsat,73.4619,3429.0,verinet,MNIST_P93_N22 N22 0.004,True,1,1
21016,,mnist,0.004,N21,MNIST_P8_N21,sat,23.3254,3416.0,verinet,MNIST_P8_N21 N21 0.004,True,1,1
21013,,mnist,0.004,N12,MNIST_P92_N12,unsat,75.5492,3413.0,verinet,MNIST_P92_N12 N12 0.004,True,1,1
21008,,mnist,0.004,N22,MNIST_P88_N22,unsat,77.737,3408.0,verinet,MNIST_P88_N22 N22 0.004,True,1,1
20997,,mnist,0.004,N19,MNIST_P25_N19,unsat,66.3467,3397.0,verinet,MNIST_P25_N19 N19 0.004,True,1,1
20992,,mnist,0.004,N4,MNIST_P9_N4,unsat,68.656,3392.0,verinet,MNIST_P9_N4 N4 0.004,True,1,1
20990,,mnist,0.004,N22,MNIST_P24_N22,unsat,77.1602,3390.0,verinet,MNIST_P24_N22 N22 0.004,True,1,1
21136,,mnist,0.004,N4,MNIST_P13_N4,unsat,62.8625,3536.0,verinet,MNIST_P13_N4 N4 0.004,True,1,1
21141,,mnist,0.004,N21,MNIST_P3_N21,unsat,60.3103,3541.0,verinet,MNIST_P3_N21 N21 0.004,True,1,1
21333,,mnist,0.004,N21,MNIST_P92_N21,unsat,59.7299,3733.0,verinet,MNIST_P92_N21 N21 0.004,True,1,1
21151,,mnist,0.004,N33,MNIST_P61_N33,unsat,66.2929,3551.0,verinet,MNIST_P61_N33 N33 0.004,True,1,1
21332,,mnist,0.004,N21,MNIST_P26_N21,unsat,59.6122,3732.0,verinet,MNIST_P26_N21 N21 0.004,True,1,1
21327,,mnist,0.004,N4,MNIST_P36_N4,unsat,57.4729,3727.0,verinet,MNIST_P36_N4 N4 0.004,True,1,1
21309,,mnist,0.004,N21,MNIST_P94_N21,unsat,57.4929,3709.0,verinet,MNIST_P94_N21 N21 0.004,True,1,1
21308,,mnist,0.004,N19,MNIST_P48_N19,unsat,58.9904,3708.0,verinet,MNIST_P48_N19 N19 0.004,True,1,1
21304,,mnist,0.004,N4,MNIST_P49_N4,unsat,60.594,3704.0,verinet,MNIST_P49_N4 N4 0.004,True,1,1
21297,,mnist,0.004,N4,MNIST_P76_N4,unsat,57.1285,3697.0,verinet,MNIST_P76_N4 N4 0.004,True,1,1
21287,,mnist,0.004,N33,MNIST_P8_N33,unsat,66.9289,3687.0,verinet,MNIST_P8_N33 N33 0.004,True,1,1
21286,,mnist,0.004,N22,MNIST_P98_N22,unsat,68.6844,3686.0,verinet,MNIST_P98_N22 N22 0.004,True,1,1
21279,,mnist,0.004,N12,MNIST_P57_N12,unsat,64.8144,3679.0,verinet,MNIST_P57_N12 N12 0.004,True,1,1
21268,,mnist,0.004,N22,MNIST_P56_N22,unsat,67.8162,3668.0,verinet,MNIST_P56_N22 N22 0.004,True,1,1
21258,,mnist,0.004,N19,MNIST_P14_N19,unsat,62.6732,3658.0,verinet,MNIST_P14_N19 N19 0.004,True,1,1
21254,,mnist,0.004,N4,MNIST_P67_N4,unsat,60.5261,3654.0,verinet,MNIST_P67_N4 N4 0.004,True,1,1
21246,,mnist,0.004,N22,MNIST_P48_N22,unsat,67.8879,3646.0,verinet,MNIST_P48_N22 N22 0.004,True,1,1
21241,,mnist,0.004,N12,MNIST_P31_N12,unsat,66.1742,3641.0,verinet,MNIST_P31_N12 N12 0.004,True,1,1
21233,,mnist,0.004,N4,MNIST_P68_N4,unsat,58.8295,3633.0,verinet,MNIST_P68_N4 N4 0.004,True,1,1
21231,,mnist,0.004,N12,MNIST_P95_N12,unsat,68.2386,3631.0,verinet,MNIST_P95_N12 N12 0.004,True,1,1
21229,,mnist,0.004,N12,MNIST_P58_N12,unsat,67.9126,3629.0,verinet,MNIST_P58_N12 N12 0.004,True,1,1
21206,,mnist,0.004,N12,MNIST_P36_N12,unsat,65.4561,3606.0,verinet,MNIST_P36_N12 N12 0.004,True,1,1
21199,,mnist,0.004,N4,MNIST_P69_N4,unsat,55.2807,3599.0,verinet,MNIST_P69_N4 N4 0.004,True,1,1
21197,,mnist,0.004,N4,MNIST_P4_N4,unsat,55.8025,3597.0,verinet,MNIST_P4_N4 N4 0.004,True,1,1
21194,,mnist,0.004,N12,MNIST_P23_N12,unsat,62.3825,3594.0,verinet,MNIST_P23_N12 N12 0.004,True,1,1
21173,,mnist,0.004,N22,MNIST_P63_N22,unsat,65.4952,3573.0,verinet,MNIST_P63_N22 N22 0.004,True,1,1
21170,,mnist,0.004,N12,MNIST_P98_N12,unsat,65.4039,3570.0,verinet,MNIST_P98_N12 N12 0.004,True,1,1
21755,,mnist,0.004,N12,MNIST_P4_N12,unsat,70.9265,4155.0,verinet,MNIST_P4_N12 N12 0.004,True,1,1
21769,,mnist,0.004,N33,MNIST_P33_N33,sat,56.5973,4169.0,verinet,MNIST_P33_N33 N33 0.004,True,1,1
21772,,mnist,0.004,N33,MNIST_P53_N33,unsat,69.6147,4172.0,verinet,MNIST_P53_N33 N33 0.004,True,1,1
4789,,mnist,0.012,N21,MNIST_P9_N21,unsat,49.5365,389.0,verinet,MNIST_P9_N21 N21 0.012,True,1,1
4753,,mnist,0.012,N33,MNIST_P85_N33,unsat,57.6589,353.0,verinet,MNIST_P85_N33 N33 0.012,True,1,1
4737,,mnist,0.012,N12,MNIST_P0_N12,unsat,64.0647,337.0,verinet,MNIST_P0_N12 N12 0.012,True,1,1
4732,,mnist,0.012,N19,MNIST_P24_N19,unsat,54.8354,332.0,verinet,MNIST_P24_N19 N19 0.012,True,1,1
4729,,mnist,0.012,N19,MNIST_P88_N19,unsat,54.0222,329.0,verinet,MNIST_P88_N19 N19 0.012,True,1,1
4723,,mnist,0.012,N4,MNIST_P61_N4,unsat,52.3041,323.0,verinet,MNIST_P61_N4 N4 0.012,True,1,1
4719,,mnist,0.012,N12,MNIST_P72_N12,unsat,59.886,319.0,verinet,MNIST_P72_N12 N12 0.012,True,1,1
4718,,mnist,0.012,N22,MNIST_P94_N22,unsat,58.6569,318.0,verinet,MNIST_P94_N22 N22 0.012,True,1,1
4716,,mnist,0.012,N19,MNIST_P83_N19,unsat,50.793,316.0,verinet,MNIST_P83_N19 N19 0.012,True,1,1
4713,,mnist,0.012,N19,MNIST_P36_N19,unsat,49.5625,313.0,verinet,MNIST_P36_N19 N19 0.012,True,1,1
4707,,mnist,0.012,N21,MNIST_P73_N21,unsat,50.8168,307.0,verinet,MNIST_P73_N21 N21 0.012,True,1,1
4692,,mnist,0.012,N4,MNIST_P70_N4,unsat,50.2566,292.0,verinet,MNIST_P70_N4 N4 0.012,True,1,1
4683,,mnist,0.012,N12,MNIST_P50_N12,unsat,60.1586,283.0,verinet,MNIST_P50_N12 N12 0.012,True,1,1
4673,,mnist,0.012,N12,MNIST_P37_N12,unsat,59.4147,273.0,verinet,MNIST_P37_N12 N12 0.012,True,1,1
4667,,mnist,0.012,N33,MNIST_P7_N33,unsat,59.8311,267.0,verinet,MNIST_P7_N33 N33 0.012,True,1,1
4656,,mnist,0.012,N19,MNIST_P91_N19,unsat,48.5702,256.0,verinet,MNIST_P91_N19 N19 0.012,True,1,1
4655,,mnist,0.012,N22,MNIST_P79_N22,unsat,59.8263,255.0,verinet,MNIST_P79_N22 N22 0.012,True,1,1
4643,,mnist,0.012,N33,MNIST_P91_N33,unsat,58.8741,243.0,verinet,MNIST_P91_N33 N33 0.012,True,1,1
4628,,mnist,0.012,N19,MNIST_P48_N19,unsat,50.0748,228.0,verinet,MNIST_P48_N19 N19 0.012,True,1,1
4622,,mnist,0.012,N22,MNIST_P90_N22,unsat,59.6203,222.0,verinet,MNIST_P90_N22 N22 0.012,True,1,1
4612,,mnist,0.012,N12,MNIST_P82_N12,unsat,60.8224,212.0,verinet,MNIST_P82_N12 N12 0.012,True,1,1
4607,,mnist,0.012,N12,MNIST_P21_N12,unsat,59.4895,207.0,verinet,MNIST_P21_N12 N12 0.012,True,1,1
4604,,mnist,0.012,N4,MNIST_P20_N4,unsat,52.9132,204.0,verinet,MNIST_P20_N4 N4 0.012,True,1,1
4602,,mnist,0.012,N12,MNIST_P88_N12,unsat,60.9813,202.0,verinet,MNIST_P88_N12 N12 0.012,True,1,1
4788,,mnist,0.012,N4,MNIST_P97_N4,unsat,50.0345,388.0,verinet,MNIST_P97_N4 N4 0.012,True,1,1
4791,,mnist,0.012,N22,MNIST_P6_N22,unsat,57.6705,391.0,verinet,MNIST_P6_N22 N22 0.012,True,1,1
4587,,mnist,0.012,N33,MNIST_P69_N33,unsat,59.9488,187.0,verinet,MNIST_P69_N33 N33 0.012,True,1,1
4798,,mnist,0.012,N19,MNIST_P41_N19,unsat,49.6466,398.0,verinet,MNIST_P41_N19 N19 0.012,True,1,1
4951,,mnist,0.012,N33,MNIST_P15_N33,unsat,59.6484,551.0,verinet,MNIST_P15_N33 N33 0.012,True,1,1
4944,,mnist,0.012,N19,MNIST_P0_N19,unsat,49.4987,544.0,verinet,MNIST_P0_N19 N19 0.012,True,1,1
4940,,mnist,0.012,N21,MNIST_P18_N21,unsat,50.7404,540.0,verinet,MNIST_P18_N21 N21 0.012,True,1,1
4937,,mnist,0.012,N21,MNIST_P27_N21,unsat,49.9205,537.0,verinet,MNIST_P27_N21 N21 0.012,True,1,1
4932,,mnist,0.012,N4,MNIST_P44_N4,unsat,52.1235,532.0,verinet,MNIST_P44_N4 N4 0.012,True,1,1
4916,,mnist,0.012,N22,MNIST_P22_N22,unsat,59.7154,516.0,verinet,MNIST_P22_N22 N22 0.012,True,1,1
4915,,mnist,0.012,N4,MNIST_P83_N4,unsat,50.4214,515.0,verinet,MNIST_P83_N4 N4 0.012,True,1,1
4908,,mnist,0.012,N22,MNIST_P16_N22,unsat,58.8582,508.0,verinet,MNIST_P16_N22 N22 0.012,True,1,1
4892,,mnist,0.012,N33,MNIST_P34_N33,unsat,60.9269,492.0,verinet,MNIST_P34_N33 N33 0.012,True,1,1
4890,,mnist,0.012,N33,MNIST_P29_N33,unsat,59.6146,490.0,verinet,MNIST_P29_N33 N33 0.012,True,1,1
4884,,mnist,0.012,N33,MNIST_P4_N33,sat,40.1192,484.0,verinet,MNIST_P4_N33 N33 0.012,True,1,1
4880,,mnist,0.012,N22,MNIST_P99_N22,unsat,57.717,480.0,verinet,MNIST_P99_N22 N22 0.012,True,1,1
4874,,mnist,0.012,N21,MNIST_P19_N21,unsat,51.9457,474.0,verinet,MNIST_P19_N21 N21 0.012,True,1,1
4871,,mnist,0.012,N33,MNIST_P52_N33,unsat,60.0521,471.0,verinet,MNIST_P52_N33 N33 0.012,True,1,1
4868,,mnist,0.012,N4,MNIST_P46_N4,unsat,51.6329,468.0,verinet,MNIST_P46_N4 N4 0.012,True,1,1
4865,,mnist,0.012,N19,MNIST_P57_N19,unsat,51.1964,465.0,verinet,MNIST_P57_N19 N19 0.012,True,1,1
4863,,mnist,0.012,N22,MNIST_P48_N22,unsat,60.0855,463.0,verinet,MNIST_P48_N22 N22 0.012,True,1,1
4862,,mnist,0.012,N12,MNIST_P36_N12,unsat,61.8007,462.0,verinet,MNIST_P36_N12 N12 0.012,True,1,1
4835,,mnist,0.012,N4,MNIST_P19_N4,unsat,51.0052,435.0,verinet,MNIST_P19_N4 N4 0.012,True,1,1
4827,,mnist,0.012,N33,MNIST_P12_N33,unsat,60.6569,427.0,verinet,MNIST_P12_N33 N33 0.012,True,1,1
4826,,mnist,0.012,N33,MNIST_P54_N33,unsat,57.9031,426.0,verinet,MNIST_P54_N33 N33 0.012,True,1,1
4812,,mnist,0.012,N22,MNIST_P21_N22,unsat,60.48,412.0,verinet,MNIST_P21_N22 N22 0.012,True,1,1
4808,,mnist,0.012,N33,MNIST_P62_N33,unsat,61.0361,408.0,verinet,MNIST_P62_N33 N33 0.012,True,1,1
4592,,mnist,0.012,N19,MNIST_P29_N19,unsat,52.7978,192.0,verinet,MNIST_P29_N19 N19 0.012,True,1,1
4586,,mnist,0.012,N33,MNIST_P79_N33,unsat,62.3249,186.0,verinet,MNIST_P79_N33 N33 0.012,True,1,1
21775,,mnist,0.004,N4,MNIST_P51_N4,unsat,60.8865,4175.0,verinet,MNIST_P51_N4 N4 0.004,True,1,1
21957,,mnist,0.004,N22,MNIST_P19_N22,unsat,82.0065,4357.0,verinet,MNIST_P19_N22 N22 0.004,True,1,1
21942,,mnist,0.004,N4,MNIST_P91_N4,unsat,69.8026,4342.0,verinet,MNIST_P91_N4 N4 0.004,True,1,1
21937,,mnist,0.004,N22,MNIST_P6_N22,unsat,77.077,4337.0,verinet,MNIST_P6_N22 N22 0.004,True,1,1
21930,,mnist,0.004,N33,MNIST_P34_N33,unsat,77.2011,4330.0,verinet,MNIST_P34_N33 N33 0.004,True,1,1
21928,,mnist,0.004,N4,MNIST_P8_N4,unsat,69.5662,4328.0,verinet,MNIST_P8_N4 N4 0.004,True,1,1
21898,,mnist,0.004,N22,MNIST_P58_N22,unsat,70.677,4298.0,verinet,MNIST_P58_N22 N22 0.004,True,1,1
21890,,mnist,0.004,N22,MNIST_P54_N22,unsat,72.7016,4290.0,verinet,MNIST_P54_N22 N22 0.004,True,1,1
21867,,mnist,0.004,N33,MNIST_P30_N33,unsat,71.1176,4267.0,verinet,MNIST_P30_N33 N33 0.004,True,1,1
21843,,mnist,0.004,N21,MNIST_P63_N21,unsat,61.4642,4243.0,verinet,MNIST_P63_N21 N21 0.004,True,1,1
21838,,mnist,0.004,N22,MNIST_P86_N22,unsat,72.911,4238.0,verinet,MNIST_P86_N22 N22 0.004,True,1,1
21826,,mnist,0.004,N21,MNIST_P30_N21,unsat,57.207,4226.0,verinet,MNIST_P30_N21 N21 0.004,True,1,1
21825,,mnist,0.004,N21,MNIST_P97_N21,unsat,57.4207,4225.0,verinet,MNIST_P97_N21 N21 0.004,True,1,1
21816,,mnist,0.004,N4,MNIST_P20_N4,unsat,59.1516,4216.0,verinet,MNIST_P20_N4 N4 0.004,True,1,1
21814,,mnist,0.004,N12,MNIST_P80_N12,sat,24.3632,4214.0,verinet,MNIST_P80_N12 N12 0.004,True,1,1
21804,,mnist,0.004,N21,MNIST_P25_N21,unsat,56.8698,4204.0,verinet,MNIST_P25_N21 N21 0.004,True,1,1
21803,,mnist,0.004,N22,MNIST_P11_N22,unsat,66.6857,4203.0,verinet,MNIST_P11_N22 N22 0.004,True,1,1
21800,,mnist,0.004,N4,MNIST_P57_N4,unsat,59.9724,4200.0,verinet,MNIST_P57_N4 N4 0.004,True,1,1
21798,,mnist,0.004,N22,MNIST_P7_N22,unsat,69.2149,4198.0,verinet,MNIST_P7_N22 N22 0.004,True,1,1
21796,,mnist,0.004,N21,MNIST_P57_N21,unsat,60.9133,4196.0,verinet,MNIST_P57_N21 N21 0.004,True,1,1
21791,,mnist,0.004,N12,MNIST_P6_N12,unsat,70.6532,4191.0,verinet,MNIST_P6_N12 N12 0.004,True,1,1
21785,,mnist,0.004,N19,MNIST_P52_N19,unsat,59.8257,4185.0,verinet,MNIST_P52_N19 N19 0.004,True,1,1
21783,,mnist,0.004,N12,MNIST_P70_N12,unsat,68.5336,4183.0,verinet,MNIST_P70_N12 N12 0.004,True,1,1
21781,,mnist,0.004,N22,MNIST_P51_N22,unsat,69.9883,4181.0,verinet,MNIST_P51_N22 N22 0.004,True,1,1
21776,,mnist,0.004,N19,MNIST_P92_N19,unsat,58.9707,4176.0,verinet,MNIST_P92_N19 N19 0.004,True,1,1
21949,,mnist,0.004,N21,MNIST_P73_N21,unsat,66.0801,4349.0,verinet,MNIST_P73_N21 N21 0.004,True,1,1
21975,,mnist,0.004,N33,MNIST_P63_N33,sat,45.9411,4375.0,verinet,MNIST_P63_N33 N33 0.004,True,1,1
4582,,mnist,0.012,N33,MNIST_P89_N33,unsat,60.937,182.0,verinet,MNIST_P89_N33 N33 0.012,True,1,1
21978,,mnist,0.004,N33,MNIST_P41_N33,unsat,85.8606,4378.0,verinet,MNIST_P41_N33 N33 0.004,True,1,1
4581,,mnist,0.012,N12,MNIST_P39_N12,unsat,62.7982,181.0,verinet,MNIST_P39_N12 N12 0.012,True,1,1
4575,,mnist,0.012,N19,MNIST_P78_N19,unsat,49.2173,175.0,verinet,MNIST_P78_N19 N19 0.012,True,1,1
4571,,mnist,0.012,N22,MNIST_P47_N22,unsat,58.385,171.0,verinet,MNIST_P47_N22 N22 0.012,True,1,1
4564,,mnist,0.012,N4,MNIST_P92_N4,unsat,50.3066,164.0,verinet,MNIST_P92_N4 N4 0.012,True,1,1
4555,,mnist,0.012,N21,MNIST_P78_N21,unsat,52.054,155.0,verinet,MNIST_P78_N21 N21 0.012,True,1,1
4545,,mnist,0.012,N12,MNIST_P25_N12,unsat,58.4972,145.0,verinet,MNIST_P25_N12 N12 0.012,True,1,1
4519,,mnist,0.012,N19,MNIST_P33_N19,unsat,50.8673,119.0,verinet,MNIST_P33_N19 N19 0.012,True,1,1
4513,,mnist,0.012,N21,MNIST_P97_N21,unsat,49.9378,113.0,verinet,MNIST_P97_N21 N21 0.012,True,1,1
4511,,mnist,0.012,N4,MNIST_P93_N4,unsat,51.4231,111.0,verinet,MNIST_P93_N4 N4 0.012,True,1,1
4505,,mnist,0.012,N33,MNIST_P87_N33,sat,26.8191,105.0,verinet,MNIST_P87_N33 N33 0.012,True,1,1
4457,,mnist,0.012,N12,MNIST_P64_N12,unsat,69.9963,57.0,verinet,MNIST_P64_N12 N12 0.012,True,1,1
4452,,mnist,0.012,N22,MNIST_P52_N22,unsat,70.5142,52.0,verinet,MNIST_P52_N22 N22 0.012,True,1,1
4441,,mnist,0.012,N33,MNIST_P3_N33,unsat,78.0237,41.0,verinet,MNIST_P3_N33 N33 0.012,True,1,1
4434,,mnist,0.012,N12,MNIST_P9_N12,unsat,74.0035,34.0,verinet,MNIST_P9_N12 N12 0.012,True,1,1
4428,,mnist,0.012,N19,MNIST_P27_N19,unsat,68.1817,28.0,verinet,MNIST_P27_N19 N19 0.012,True,1,1
4427,,mnist,0.012,N19,MNIST_P65_N19,unsat,78.5171,27.0,verinet,MNIST_P65_N19 N19 0.012,True,1,1
4406,,mnist,0.012,N4,MNIST_P42_N4,unsat,99.5525,6.0,verinet,MNIST_P42_N4 N4 0.012,True,1,1
21994,,mnist,0.004,N22,MNIST_P92_N22,unsat,46.5896,4394.0,verinet,MNIST_P92_N22 N22 0.004,True,1,1
21993,,mnist,0.004,N22,MNIST_P33_N22,unsat,47.29,4393.0,verinet,MNIST_P33_N22 N22 0.004,True,1,1
21990,,mnist,0.004,N22,MNIST_P82_N22,unsat,55.6748,4390.0,verinet,MNIST_P82_N22 N22 0.004,True,1,1
21986,,mnist,0.004,N33,MNIST_P7_N33,unsat,77.7235,4386.0,verinet,MNIST_P7_N33 N33 0.004,True,1,1
21983,,mnist,0.004,N4,MNIST_P30_N4,unsat,80.034,4383.0,verinet,MNIST_P30_N4 N4 0.004,True,1,1
21979,,mnist,0.004,N19,MNIST_P66_N19,unsat,76.2575,4379.0,verinet,MNIST_P66_N19 N19 0.004,True,1,1
6698,,mnist,0.012,N19,MNIST_P12_N19,unsat,50.5349,2298.0,verinet,MNIST_P12_N19 N19 0.012,True,1,1
6710,,mnist,0.012,N4,MNIST_P56_N4,unsat,50.9429,2310.0,verinet,MNIST_P56_N4 N4 0.012,True,1,1
21028,,mnist,0.035,N19,MNIST_P11_N19,unsat,50.7382,3428.0,verinet,MNIST_P11_N19 N19 0.035,True,1,1
17821,,mnist,0.03,N19,MNIST_P89_N19,unsat,52.1595,221.0,verinet,MNIST_P89_N19 N19 0.03,True,1,1
17908,,mnist,0.03,N19,MNIST_P13_N19,unsat,51.5425,308.0,verinet,MNIST_P13_N19 N19 0.03,True,1,1
