,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
11862,,mnist,0.008,N48,MNIST_P87_N48,outofmemory,3600.0,3062.0,marabou,MNIST_P87_N48 N48 0.008,False,0,0
11858,,mnist,0.008,N18,MNIST_P11_N18,timeout,3600.0,3058.0,marabou,MNIST_P11_N18 N18 0.008,False,0,0
11853,,mnist,0.008,N5,MNIST_P21_N5,timeout,3600.0,3053.0,marabou,MNIST_P21_N5 N5 0.008,False,0,0
11848,,mnist,0.008,N14,MNIST_P75_N14,outofmemory,3600.0,3048.0,marabou,MNIST_P75_N14 N14 0.008,False,0,0
11697,,mnist,0.008,N49,MNIST_P59_N49,outofmemory,3600.0,2897.0,marabou,MNIST_P59_N49 N49 0.008,False,0,0
11688,,mnist,0.008,N48,MNIST_P9_N48,outofmemory,3600.0,2888.0,marabou,MNIST_P9_N48 N48 0.008,False,0,0
11401,,mnist,0.008,N15,MNIST_P26_N15,timeout,3600.0,2601.0,marabou,MNIST_P26_N15 N15 0.008,False,0,0
11444,,mnist,0.008,N49,MNIST_P84_N49,outofmemory,3600.0,2644.0,marabou,MNIST_P84_N49 N49 0.008,False,0,0
11496,,mnist,0.008,N49,MNIST_P87_N49,outofmemory,3600.0,2696.0,marabou,MNIST_P87_N49 N49 0.008,False,0,0
11492,,mnist,0.008,N49,MNIST_P99_N49,outofmemory,3600.0,2692.0,marabou,MNIST_P99_N49 N49 0.008,False,0,0
11478,,mnist,0.008,N49,MNIST_P52_N49,outofmemory,3600.0,2678.0,marabou,MNIST_P52_N49 N49 0.008,False,0,0
11472,,mnist,0.008,N15,MNIST_P77_N15,timeout,3600.0,2672.0,marabou,MNIST_P77_N15 N15 0.008,False,0,0
11463,,mnist,0.008,N14,MNIST_P16_N14,outofmemory,3600.0,2663.0,marabou,MNIST_P16_N14 N14 0.008,False,0,0
11454,,mnist,0.008,N49,MNIST_P66_N49,outofmemory,3600.0,2654.0,marabou,MNIST_P66_N49 N49 0.008,False,0,0
11448,,mnist,0.008,N5,MNIST_P80_N5,timeout,3600.0,2648.0,marabou,MNIST_P80_N5 N5 0.008,False,0,0
11432,,mnist,0.008,N49,MNIST_P85_N49,outofmemory,3600.0,2632.0,marabou,MNIST_P85_N49 N49 0.008,False,0,0
11657,,mnist,0.008,N48,MNIST_P41_N48,outofmemory,3600.0,2857.0,marabou,MNIST_P41_N48 N48 0.008,False,0,0
11430,,mnist,0.008,N14,MNIST_P54_N14,outofmemory,3600.0,2630.0,marabou,MNIST_P54_N14 N14 0.008,False,0,0
11428,,mnist,0.008,N18,MNIST_P7_N18,timeout,3600.0,2628.0,marabou,MNIST_P7_N18 N18 0.008,False,0,0
11419,,mnist,0.008,N48,MNIST_P78_N48,outofmemory,3600.0,2619.0,marabou,MNIST_P78_N48 N48 0.008,False,0,0
11416,,mnist,0.008,N49,MNIST_P55_N49,outofmemory,3600.0,2616.0,marabou,MNIST_P55_N49 N49 0.008,False,0,0
11414,,mnist,0.008,N15,MNIST_P72_N15,timeout,3600.0,2614.0,marabou,MNIST_P72_N15 N15 0.008,False,0,0
11411,,mnist,0.008,N49,MNIST_P80_N49,outofmemory,3600.0,2611.0,marabou,MNIST_P80_N49 N49 0.008,False,0,0
11514,,mnist,0.008,N18,MNIST_P39_N18,timeout,3600.0,2714.0,marabou,MNIST_P39_N18 N18 0.008,False,0,0
11517,,mnist,0.008,N18,MNIST_P16_N18,timeout,3600.0,2717.0,marabou,MNIST_P16_N18 N18 0.008,False,0,0
11519,,mnist,0.008,N18,MNIST_P55_N18,timeout,3600.0,2719.0,marabou,MNIST_P55_N18 N18 0.008,False,0,0
11534,,mnist,0.008,N49,MNIST_P7_N49,outofmemory,3600.0,2734.0,marabou,MNIST_P7_N49 N49 0.008,False,0,0
11654,,mnist,0.008,N14,MNIST_P7_N14,outofmemory,3600.0,2854.0,marabou,MNIST_P7_N14 N14 0.008,False,0,0
11652,,mnist,0.008,N15,MNIST_P52_N15,timeout,3600.0,2852.0,marabou,MNIST_P52_N15 N15 0.008,False,0,0
11646,,mnist,0.008,N49,MNIST_P81_N49,outofmemory,3600.0,2846.0,marabou,MNIST_P81_N49 N49 0.008,False,0,0
11630,,mnist,0.008,N14,MNIST_P29_N14,outofmemory,3600.0,2830.0,marabou,MNIST_P29_N14 N14 0.008,False,0,0
11608,,mnist,0.008,N14,MNIST_P17_N14,outofmemory,3600.0,2808.0,marabou,MNIST_P17_N14 N14 0.008,False,0,0
11582,,mnist,0.008,N49,MNIST_P73_N49,outofmemory,3600.0,2782.0,marabou,MNIST_P73_N49 N49 0.008,False,0,0
11581,,mnist,0.008,N15,MNIST_P63_N15,timeout,3600.0,2781.0,marabou,MNIST_P63_N15 N15 0.008,False,0,0
11580,,mnist,0.008,N5,MNIST_P26_N5,timeout,3600.0,2780.0,marabou,MNIST_P26_N5 N5 0.008,False,0,0
11575,,mnist,0.008,N15,MNIST_P17_N15,timeout,3600.0,2775.0,marabou,MNIST_P17_N15 N15 0.008,False,0,0
11571,,mnist,0.008,N15,MNIST_P19_N15,timeout,3600.0,2771.0,marabou,MNIST_P19_N15 N15 0.008,False,0,0
11563,,mnist,0.008,N48,MNIST_P98_N48,outofmemory,3600.0,2763.0,marabou,MNIST_P98_N48 N48 0.008,False,0,0
11557,,mnist,0.008,N49,MNIST_P4_N49,outofmemory,3600.0,2757.0,marabou,MNIST_P4_N49 N49 0.008,False,0,0
11554,,mnist,0.008,N14,MNIST_P87_N14,outofmemory,3600.0,2754.0,marabou,MNIST_P87_N14 N14 0.008,False,0,0
11542,,mnist,0.008,N15,MNIST_P23_N15,timeout,3600.0,2742.0,marabou,MNIST_P23_N15 N15 0.008,False,0,0
11537,,mnist,0.008,N18,MNIST_P99_N18,timeout,3600.0,2737.0,marabou,MNIST_P99_N18 N18 0.008,False,0,0
11986,,mnist,0.008,N14,MNIST_P43_N14,outofmemory,3600.0,3186.0,marabou,MNIST_P43_N14 N14 0.008,False,0,0
11989,,mnist,0.008,N48,MNIST_P21_N48,outofmemory,3600.0,3189.0,marabou,MNIST_P21_N48 N48 0.008,False,0,0
12013,,mnist,0.008,N5,MNIST_P15_N5,timeout,3600.0,3213.0,marabou,MNIST_P15_N5 N5 0.008,False,0,0
12284,,mnist,0.008,N18,MNIST_P15_N18,timeout,3600.0,3484.0,marabou,MNIST_P15_N18 N18 0.008,False,0,0
12345,,mnist,0.008,N5,MNIST_P81_N5,timeout,3600.0,3545.0,marabou,MNIST_P81_N5 N5 0.008,False,0,0
12322,,mnist,0.008,N49,MNIST_P64_N49,outofmemory,3600.0,3522.0,marabou,MNIST_P64_N49 N49 0.008,False,0,0
12321,,mnist,0.008,N15,MNIST_P35_N15,timeout,3600.0,3521.0,marabou,MNIST_P35_N15 N15 0.008,False,0,0
12309,,mnist,0.008,N18,MNIST_P2_N18,timeout,3600.0,3509.0,marabou,MNIST_P2_N18 N18 0.008,False,0,0
12300,,mnist,0.008,N15,MNIST_P28_N15,timeout,3600.0,3500.0,marabou,MNIST_P28_N15 N15 0.008,False,0,0
12297,,mnist,0.008,N5,MNIST_P72_N5,timeout,3600.0,3497.0,marabou,MNIST_P72_N5 N5 0.008,False,0,0
12295,,mnist,0.008,N49,MNIST_P2_N49,outofmemory,3600.0,3495.0,marabou,MNIST_P2_N49 N49 0.008,False,0,0
12016,,mnist,0.008,N14,MNIST_P52_N14,outofmemory,3600.0,3216.0,marabou,MNIST_P52_N14 N14 0.008,False,0,0
12283,,mnist,0.008,N14,MNIST_P22_N14,outofmemory,3600.0,3483.0,marabou,MNIST_P22_N14 N14 0.008,False,0,0
12261,,mnist,0.008,N48,MNIST_P82_N48,outofmemory,3600.0,3461.0,marabou,MNIST_P82_N48 N48 0.008,False,0,0
12251,,mnist,0.008,N15,MNIST_P38_N15,timeout,3600.0,3451.0,marabou,MNIST_P38_N15 N15 0.008,False,0,0
12248,,mnist,0.008,N48,MNIST_P30_N48,outofmemory,3600.0,3448.0,marabou,MNIST_P30_N48 N48 0.008,False,0,0
12236,,mnist,0.008,N5,MNIST_P84_N5,timeout,3600.0,3436.0,marabou,MNIST_P84_N5 N5 0.008,False,0,0
12233,,mnist,0.008,N18,MNIST_P50_N18,timeout,3600.0,3433.0,marabou,MNIST_P50_N18 N18 0.008,False,0,0
12230,,mnist,0.008,N14,MNIST_P1_N14,outofmemory,3600.0,3430.0,marabou,MNIST_P1_N14 N14 0.008,False,0,0
12359,,mnist,0.008,N14,MNIST_P69_N14,outofmemory,3600.0,3559.0,marabou,MNIST_P69_N14 N14 0.008,False,0,0
12363,,mnist,0.008,N48,MNIST_P58_N48,outofmemory,3600.0,3563.0,marabou,MNIST_P58_N48 N48 0.008,False,0,0
12367,,mnist,0.008,N49,MNIST_P33_N49,outofmemory,3600.0,3567.0,marabou,MNIST_P33_N49 N49 0.008,False,0,0
12371,,mnist,0.008,N15,MNIST_P60_N15,timeout,3600.0,3571.0,marabou,MNIST_P60_N15 N15 0.008,False,0,0
12521,,mnist,0.008,N18,MNIST_P75_N18,timeout,3600.0,3721.0,marabou,MNIST_P75_N18 N18 0.008,False,0,0
12516,,mnist,0.008,N49,MNIST_P70_N49,outofmemory,3600.0,3716.0,marabou,MNIST_P70_N49 N49 0.008,False,0,0
12491,,mnist,0.008,N18,MNIST_P51_N18,timeout,3600.0,3691.0,marabou,MNIST_P51_N18 N18 0.008,False,0,0
12479,,mnist,0.008,N14,MNIST_P40_N14,outofmemory,3600.0,3679.0,marabou,MNIST_P40_N14 N14 0.008,False,0,0
12467,,mnist,0.008,N18,MNIST_P44_N18,timeout,3600.0,3667.0,marabou,MNIST_P44_N18 N18 0.008,False,0,0
12441,,mnist,0.008,N15,MNIST_P51_N15,timeout,3600.0,3641.0,marabou,MNIST_P51_N15 N15 0.008,False,0,0
12421,,mnist,0.008,N49,MNIST_P46_N49,outofmemory,3600.0,3621.0,marabou,MNIST_P46_N49 N49 0.008,False,0,0
12413,,mnist,0.008,N5,MNIST_P71_N5,timeout,3600.0,3613.0,marabou,MNIST_P71_N5 N5 0.008,False,0,0
12412,,mnist,0.008,N5,MNIST_P56_N5,timeout,3600.0,3612.0,marabou,MNIST_P56_N5 N5 0.008,False,0,0
12397,,mnist,0.008,N15,MNIST_P69_N15,timeout,3600.0,3597.0,marabou,MNIST_P69_N15 N15 0.008,False,0,0
12396,,mnist,0.008,N5,MNIST_P48_N5,timeout,3600.0,3596.0,marabou,MNIST_P48_N5 N5 0.008,False,0,0
12390,,mnist,0.008,N15,MNIST_P29_N15,timeout,3600.0,3590.0,marabou,MNIST_P29_N15 N15 0.008,False,0,0
12384,,mnist,0.008,N48,MNIST_P33_N48,outofmemory,3600.0,3584.0,marabou,MNIST_P33_N48 N48 0.008,False,0,0
12380,,mnist,0.008,N18,MNIST_P24_N18,timeout,3600.0,3580.0,marabou,MNIST_P24_N18 N18 0.008,False,0,0
12377,,mnist,0.008,N18,MNIST_P43_N18,timeout,3600.0,3577.0,marabou,MNIST_P43_N18 N18 0.008,False,0,0
12228,,mnist,0.008,N5,MNIST_P0_N5,timeout,3600.0,3428.0,marabou,MNIST_P0_N5 N5 0.008,False,0,0
12225,,mnist,0.008,N48,MNIST_P61_N48,outofmemory,3600.0,3425.0,marabou,MNIST_P61_N48 N48 0.008,False,0,0
12114,,mnist,0.008,N18,MNIST_P84_N18,timeout,3600.0,3314.0,marabou,MNIST_P84_N18 N18 0.008,False,0,0
12110,,mnist,0.008,N18,MNIST_P21_N18,timeout,3600.0,3310.0,marabou,MNIST_P21_N18 N18 0.008,False,0,0
12105,,mnist,0.008,N18,MNIST_P13_N18,timeout,3600.0,3305.0,marabou,MNIST_P13_N18 N18 0.008,False,0,0
12099,,mnist,0.008,N15,MNIST_P75_N15,timeout,3600.0,3299.0,marabou,MNIST_P75_N15 N15 0.008,False,0,0
12098,,mnist,0.008,N15,MNIST_P12_N15,timeout,3600.0,3298.0,marabou,MNIST_P12_N15 N15 0.008,False,0,0
12096,,mnist,0.008,N14,MNIST_P39_N14,outofmemory,3600.0,3296.0,marabou,MNIST_P39_N14 N14 0.008,False,0,0
12093,,mnist,0.008,N14,MNIST_P77_N14,outofmemory,3600.0,3293.0,marabou,MNIST_P77_N14 N14 0.008,False,0,0
12091,,mnist,0.008,N18,MNIST_P54_N18,timeout,3600.0,3291.0,marabou,MNIST_P54_N18 N18 0.008,False,0,0
12090,,mnist,0.008,N48,MNIST_P24_N48,outofmemory,3600.0,3290.0,marabou,MNIST_P24_N48 N48 0.008,False,0,0
12071,,mnist,0.008,N18,MNIST_P71_N18,timeout,3600.0,3271.0,marabou,MNIST_P71_N18 N18 0.008,False,0,0
12061,,mnist,0.008,N15,MNIST_P42_N15,timeout,3600.0,3261.0,marabou,MNIST_P42_N15 N15 0.008,False,0,0
12050,,mnist,0.008,N15,MNIST_P62_N15,timeout,3600.0,3250.0,marabou,MNIST_P62_N15 N15 0.008,False,0,0
12046,,mnist,0.008,N49,MNIST_P50_N49,outofmemory,3600.0,3246.0,marabou,MNIST_P50_N49 N49 0.008,False,0,0
12031,,mnist,0.008,N49,MNIST_P12_N49,outofmemory,3600.0,3231.0,marabou,MNIST_P12_N49 N49 0.008,False,0,0
12116,,mnist,0.008,N15,MNIST_P20_N15,timeout,3600.0,3316.0,marabou,MNIST_P20_N15 N15 0.008,False,0,0
12128,,mnist,0.008,N48,MNIST_P42_N48,outofmemory,3600.0,3328.0,marabou,MNIST_P42_N48 N48 0.008,False,0,0
12223,,mnist,0.008,N5,MNIST_P17_N5,timeout,3600.0,3423.0,marabou,MNIST_P17_N5 N5 0.008,False,0,0
12136,,mnist,0.008,N5,MNIST_P77_N5,timeout,3600.0,3336.0,marabou,MNIST_P77_N5 N5 0.008,False,0,0
12213,,mnist,0.008,N48,MNIST_P47_N48,outofmemory,3600.0,3413.0,marabou,MNIST_P47_N48 N48 0.008,False,0,0
12211,,mnist,0.008,N5,MNIST_P42_N5,timeout,3600.0,3411.0,marabou,MNIST_P42_N5 N5 0.008,False,0,0
12210,,mnist,0.008,N18,MNIST_P33_N18,timeout,3600.0,3410.0,marabou,MNIST_P33_N18 N18 0.008,False,0,0
12207,,mnist,0.008,N14,MNIST_P53_N14,outofmemory,3600.0,3407.0,marabou,MNIST_P53_N14 N14 0.008,False,0,0
12196,,mnist,0.008,N15,MNIST_P2_N15,timeout,3600.0,3396.0,marabou,MNIST_P2_N15 N15 0.008,False,0,0
12191,,mnist,0.008,N48,MNIST_P57_N48,outofmemory,3600.0,3391.0,marabou,MNIST_P57_N48 N48 0.008,False,0,0
12186,,mnist,0.008,N48,MNIST_P66_N48,outofmemory,3600.0,3386.0,marabou,MNIST_P66_N48 N48 0.008,False,0,0
12185,,mnist,0.008,N5,MNIST_P25_N5,timeout,3600.0,3385.0,marabou,MNIST_P25_N5 N5 0.008,False,0,0
12180,,mnist,0.008,N15,MNIST_P44_N15,timeout,3600.0,3380.0,marabou,MNIST_P44_N15 N15 0.008,False,0,0
12165,,mnist,0.008,N48,MNIST_P59_N48,outofmemory,3600.0,3365.0,marabou,MNIST_P59_N48 N48 0.008,False,0,0
12159,,mnist,0.008,N15,MNIST_P97_N15,timeout,3600.0,3359.0,marabou,MNIST_P97_N15 N15 0.008,False,0,0
12148,,mnist,0.008,N5,MNIST_P74_N5,timeout,3600.0,3348.0,marabou,MNIST_P74_N5 N5 0.008,False,0,0
12140,,mnist,0.008,N48,MNIST_P20_N48,outofmemory,3600.0,3340.0,marabou,MNIST_P20_N48 N48 0.008,False,0,0
12139,,mnist,0.008,N49,MNIST_P74_N49,outofmemory,3600.0,3339.0,marabou,MNIST_P74_N49 N49 0.008,False,0,0
11402,,mnist,0.008,N15,MNIST_P4_N15,timeout,3600.0,2602.0,marabou,MNIST_P4_N15 N15 0.008,False,0,0
11391,,mnist,0.008,N49,MNIST_P62_N49,outofmemory,3600.0,2591.0,marabou,MNIST_P62_N49 N49 0.008,False,0,0
22873,,mnist,0.012,N48,MNIST_P91_N48,outofmemory,3600.0,873.0,marabou,MNIST_P91_N48 N48 0.012,False,0,0
22523,,mnist,0.012,N5,MNIST_P61_N5,timeout,3600.0,523.0,marabou,MNIST_P61_N5 N5 0.012,False,0,0
22451,,mnist,0.012,N49,MNIST_P12_N49,outofmemory,3600.0,451.0,marabou,MNIST_P12_N49 N49 0.012,False,0,0
22462,,mnist,0.012,N14,MNIST_P15_N14,outofmemory,3600.0,462.0,marabou,MNIST_P15_N14 N14 0.012,False,0,0
22477,,mnist,0.012,N49,MNIST_P75_N49,outofmemory,3600.0,477.0,marabou,MNIST_P75_N49 N49 0.012,False,0,0
22489,,mnist,0.012,N48,MNIST_P57_N48,outofmemory,3600.0,489.0,marabou,MNIST_P57_N48 N48 0.012,False,0,0
22502,,mnist,0.012,N48,MNIST_P49_N48,outofmemory,3600.0,502.0,marabou,MNIST_P49_N48 N48 0.012,False,0,0
22512,,mnist,0.012,N49,MNIST_P74_N49,outofmemory,3600.0,512.0,marabou,MNIST_P74_N49 N49 0.012,False,0,0
22522,,mnist,0.012,N18,MNIST_P34_N18,timeout,3600.0,522.0,marabou,MNIST_P34_N18 N18 0.012,False,0,0
22528,,mnist,0.012,N14,MNIST_P24_N14,outofmemory,3600.0,528.0,marabou,MNIST_P24_N14 N14 0.012,False,0,0
22566,,mnist,0.012,N48,MNIST_P39_N48,outofmemory,3600.0,566.0,marabou,MNIST_P39_N48 N48 0.012,False,0,0
22531,,mnist,0.012,N15,MNIST_P26_N15,timeout,3600.0,531.0,marabou,MNIST_P26_N15 N15 0.012,False,0,0
22534,,mnist,0.012,N14,MNIST_P27_N14,outofmemory,3600.0,534.0,marabou,MNIST_P27_N14 N14 0.012,False,0,0
22537,,mnist,0.012,N48,MNIST_P98_N48,outofmemory,3600.0,537.0,marabou,MNIST_P98_N48 N48 0.012,False,0,0
22538,,mnist,0.012,N5,MNIST_P99_N5,timeout,3600.0,538.0,marabou,MNIST_P99_N5 N5 0.012,False,0,0
22545,,mnist,0.012,N14,MNIST_P99_N14,outofmemory,3600.0,545.0,marabou,MNIST_P99_N14 N14 0.012,False,0,0
22555,,mnist,0.012,N48,MNIST_P2_N48,outofmemory,3600.0,555.0,marabou,MNIST_P2_N48 N48 0.012,False,0,0
22563,,mnist,0.012,N14,MNIST_P69_N14,outofmemory,3600.0,563.0,marabou,MNIST_P69_N14 N14 0.012,False,0,0
22448,,mnist,0.012,N15,MNIST_P16_N15,timeout,3600.0,448.0,marabou,MNIST_P16_N15 N15 0.012,False,0,0
22440,,mnist,0.012,N5,MNIST_P42_N5,timeout,3600.0,440.0,marabou,MNIST_P42_N5 N5 0.012,False,0,0
22439,,mnist,0.012,N48,MNIST_P44_N48,outofmemory,3600.0,439.0,marabou,MNIST_P44_N48 N48 0.012,False,0,0
22438,,mnist,0.012,N14,MNIST_P20_N14,outofmemory,3600.0,438.0,marabou,MNIST_P20_N14 N14 0.012,False,0,0
22306,,mnist,0.012,N5,MNIST_P79_N5,timeout,3600.0,306.0,marabou,MNIST_P79_N5 N5 0.012,False,0,0
22315,,mnist,0.012,N15,MNIST_P77_N15,timeout,3600.0,315.0,marabou,MNIST_P77_N15 N15 0.012,False,0,0
22341,,mnist,0.012,N15,MNIST_P42_N15,timeout,3600.0,341.0,marabou,MNIST_P42_N15 N15 0.012,False,0,0
22344,,mnist,0.012,N48,MNIST_P31_N48,outofmemory,3600.0,344.0,marabou,MNIST_P31_N48 N48 0.012,False,0,0
22345,,mnist,0.012,N49,MNIST_P9_N49,outofmemory,3600.0,345.0,marabou,MNIST_P9_N49 N49 0.012,False,0,0
22352,,mnist,0.012,N5,MNIST_P40_N5,timeout,3600.0,352.0,marabou,MNIST_P40_N5 N5 0.012,False,0,0
22367,,mnist,0.012,N49,MNIST_P1_N49,outofmemory,3600.0,367.0,marabou,MNIST_P1_N49 N49 0.012,False,0,0
22368,,mnist,0.012,N14,MNIST_P42_N14,outofmemory,3600.0,368.0,marabou,MNIST_P42_N14 N14 0.012,False,0,0
22369,,mnist,0.012,N14,MNIST_P7_N14,outofmemory,3600.0,369.0,marabou,MNIST_P7_N14 N14 0.012,False,0,0
22386,,mnist,0.012,N14,MNIST_P35_N14,outofmemory,3600.0,386.0,marabou,MNIST_P35_N14 N14 0.012,False,0,0
22393,,mnist,0.012,N18,MNIST_P6_N18,timeout,3600.0,393.0,marabou,MNIST_P6_N18 N18 0.012,False,0,0
22419,,mnist,0.012,N48,MNIST_P53_N48,outofmemory,3600.0,419.0,marabou,MNIST_P53_N48 N48 0.012,False,0,0
22429,,mnist,0.012,N49,MNIST_P95_N49,outofmemory,3600.0,429.0,marabou,MNIST_P95_N49 N49 0.012,False,0,0
22430,,mnist,0.012,N14,MNIST_P94_N14,outofmemory,3600.0,430.0,marabou,MNIST_P94_N14 N14 0.012,False,0,0
22437,,mnist,0.012,N48,MNIST_P27_N48,outofmemory,3600.0,437.0,marabou,MNIST_P27_N48 N48 0.012,False,0,0
22565,,mnist,0.012,N15,MNIST_P20_N15,timeout,3600.0,565.0,marabou,MNIST_P20_N15 N15 0.012,False,0,0
22598,,mnist,0.012,N48,MNIST_P24_N48,outofmemory,3600.0,598.0,marabou,MNIST_P24_N48 N48 0.012,False,0,0
11368,,mnist,0.008,N14,MNIST_P10_N14,outofmemory,3600.0,2568.0,marabou,MNIST_P10_N14 N14 0.008,False,0,0
22789,,mnist,0.012,N48,MNIST_P80_N48,outofmemory,3600.0,789.0,marabou,MNIST_P80_N48 N48 0.012,False,0,0
22749,,mnist,0.012,N5,MNIST_P56_N5,timeout,3600.0,749.0,marabou,MNIST_P56_N5 N5 0.012,False,0,0
22754,,mnist,0.012,N15,MNIST_P62_N15,timeout,3600.0,754.0,marabou,MNIST_P62_N15 N15 0.012,False,0,0
22757,,mnist,0.012,N49,MNIST_P83_N49,outofmemory,3600.0,757.0,marabou,MNIST_P83_N49 N49 0.012,False,0,0
22769,,mnist,0.012,N5,MNIST_P39_N5,timeout,3600.0,769.0,marabou,MNIST_P39_N5 N5 0.012,False,0,0
22773,,mnist,0.012,N48,MNIST_P5_N48,outofmemory,3600.0,773.0,marabou,MNIST_P5_N48 N48 0.012,False,0,0
22779,,mnist,0.012,N49,MNIST_P73_N49,outofmemory,3600.0,779.0,marabou,MNIST_P73_N49 N49 0.012,False,0,0
22794,,mnist,0.012,N48,MNIST_P0_N48,outofmemory,3600.0,794.0,marabou,MNIST_P0_N48 N48 0.012,False,0,0
22609,,mnist,0.012,N49,MNIST_P5_N49,outofmemory,3600.0,609.0,marabou,MNIST_P5_N49 N49 0.012,False,0,0
22809,,mnist,0.012,N49,MNIST_P70_N49,outofmemory,3600.0,809.0,marabou,MNIST_P70_N49 N49 0.012,False,0,0
22810,,mnist,0.012,N5,MNIST_P71_N5,timeout,3600.0,810.0,marabou,MNIST_P71_N5 N5 0.012,False,0,0
22835,,mnist,0.012,N18,MNIST_P37_N18,timeout,3600.0,835.0,marabou,MNIST_P37_N18 N18 0.012,False,0,0
22836,,mnist,0.012,N14,MNIST_P83_N14,outofmemory,3600.0,836.0,marabou,MNIST_P83_N14 N14 0.012,False,0,0
22856,,mnist,0.012,N14,MNIST_P26_N14,outofmemory,3600.0,856.0,marabou,MNIST_P26_N14 N14 0.012,False,0,0
22857,,mnist,0.012,N49,MNIST_P77_N49,outofmemory,3600.0,857.0,marabou,MNIST_P77_N49 N49 0.012,False,0,0
22861,,mnist,0.012,N18,MNIST_P61_N18,timeout,3600.0,861.0,marabou,MNIST_P61_N18 N18 0.012,False,0,0
22748,,mnist,0.012,N15,MNIST_P45_N15,timeout,3600.0,748.0,marabou,MNIST_P45_N15 N15 0.012,False,0,0
22736,,mnist,0.012,N18,MNIST_P67_N18,timeout,3600.0,736.0,marabou,MNIST_P67_N18 N18 0.012,False,0,0
22731,,mnist,0.012,N15,MNIST_P30_N15,timeout,3600.0,731.0,marabou,MNIST_P30_N15 N15 0.012,False,0,0
22723,,mnist,0.012,N14,MNIST_P25_N14,outofmemory,3600.0,723.0,marabou,MNIST_P25_N14 N14 0.012,False,0,0
22613,,mnist,0.012,N14,MNIST_P75_N14,outofmemory,3600.0,613.0,marabou,MNIST_P75_N14 N14 0.012,False,0,0
22622,,mnist,0.012,N48,MNIST_P56_N48,outofmemory,3600.0,622.0,marabou,MNIST_P56_N48 N48 0.012,False,0,0
22625,,mnist,0.012,N14,MNIST_P98_N14,outofmemory,3600.0,625.0,marabou,MNIST_P98_N14 N14 0.012,False,0,0
22644,,mnist,0.012,N18,MNIST_P70_N18,timeout,3600.0,644.0,marabou,MNIST_P70_N18 N18 0.012,False,0,0
22655,,mnist,0.012,N15,MNIST_P97_N15,timeout,3600.0,655.0,marabou,MNIST_P97_N15 N15 0.012,False,0,0
22661,,mnist,0.012,N15,MNIST_P90_N15,timeout,3600.0,661.0,marabou,MNIST_P90_N15 N15 0.012,False,0,0
22665,,mnist,0.012,N15,MNIST_P41_N15,timeout,3600.0,665.0,marabou,MNIST_P41_N15 N15 0.012,False,0,0
22679,,mnist,0.012,N18,MNIST_P90_N18,timeout,3600.0,679.0,marabou,MNIST_P90_N18 N18 0.012,False,0,0
22680,,mnist,0.012,N15,MNIST_P87_N15,timeout,3600.0,680.0,marabou,MNIST_P87_N15 N15 0.012,False,0,0
22697,,mnist,0.012,N48,MNIST_P97_N48,outofmemory,3600.0,697.0,marabou,MNIST_P97_N48 N48 0.012,False,0,0
22698,,mnist,0.012,N18,MNIST_P18_N18,timeout,3600.0,698.0,marabou,MNIST_P18_N18 N18 0.012,False,0,0
22707,,mnist,0.012,N48,MNIST_P48_N48,outofmemory,3600.0,707.0,marabou,MNIST_P48_N48 N48 0.012,False,0,0
22713,,mnist,0.012,N14,MNIST_P80_N14,outofmemory,3600.0,713.0,marabou,MNIST_P80_N14 N14 0.012,False,0,0
22719,,mnist,0.012,N15,MNIST_P61_N15,timeout,3600.0,719.0,marabou,MNIST_P61_N15 N15 0.012,False,0,0
22301,,mnist,0.012,N48,MNIST_P94_N48,outofmemory,3600.0,301.0,marabou,MNIST_P94_N48 N48 0.012,False,0,0
22296,,mnist,0.012,N14,MNIST_P90_N14,outofmemory,3600.0,296.0,marabou,MNIST_P90_N14 N14 0.012,False,0,0
22286,,mnist,0.012,N5,MNIST_P22_N5,timeout,3600.0,286.0,marabou,MNIST_P22_N5 N5 0.012,False,0,0
11229,,mnist,0.008,N5,MNIST_P29_N5,timeout,3600.0,2429.0,marabou,MNIST_P29_N5 N5 0.008,False,0,0
11256,,mnist,0.008,N48,MNIST_P34_N48,outofmemory,3600.0,2456.0,marabou,MNIST_P34_N48 N48 0.008,False,0,0
11253,,mnist,0.008,N5,MNIST_P70_N5,timeout,3600.0,2453.0,marabou,MNIST_P70_N5 N5 0.008,False,0,0
11246,,mnist,0.008,N48,MNIST_P22_N48,outofmemory,3600.0,2446.0,marabou,MNIST_P22_N48 N48 0.008,False,0,0
11245,,mnist,0.008,N5,MNIST_P1_N5,timeout,3600.0,2445.0,marabou,MNIST_P1_N5 N5 0.008,False,0,0
11242,,mnist,0.008,N18,MNIST_P22_N18,timeout,3600.0,2442.0,marabou,MNIST_P22_N18 N18 0.008,False,0,0
11237,,mnist,0.008,N48,MNIST_P3_N48,outofmemory,3600.0,2437.0,marabou,MNIST_P3_N48 N48 0.008,False,0,0
11222,,mnist,0.008,N14,MNIST_P89_N14,outofmemory,3600.0,2422.0,marabou,MNIST_P89_N14 N14 0.008,False,0,0
22283,,mnist,0.012,N18,MNIST_P88_N18,timeout,3600.0,283.0,marabou,MNIST_P88_N18 N18 0.012,False,0,0
11220,,mnist,0.008,N15,MNIST_P66_N15,timeout,3600.0,2420.0,marabou,MNIST_P66_N15 N15 0.008,False,0,0
